timestamp_ns,传感器类型,ax(m/s²),ay(m/s²),az(m/s²),纬度,经度,速度(m/s),航向角(°),gx(rad/s),gy(rad/s),gz(rad/s)
70063196345903,加速度计,-2.1183,7.1646,5.2349,,,,,,,
70063206360487,加速度计,0.9691,6.5038,7.4837,,,,,,,
70063216375383,加速度计,-0.1227,7.7494,8.2678,,,,,,,
70063226390695,加速度计,-0.5130,7.5076,6.4937,,,,,,,
70063213879185,陀螺仪,,,,,,,,-0.0285,-0.1238,-0.0385
70063233910435,陀螺仪,,,,,,,,-0.0053,-0.1083,-0.0037
70063236406424,加速度计,-0.6746,7.6375,4.7549,,,,,,,
70063246422570,加速度计,0.2221,7.7620,4.1623,,,,,,,
70063253943351,陀螺仪,,,,,,,,-0.0975,-0.1060,0.0257
70063256439133,加速度计,-0.5866,7.1509,6.8325,,,,,,,
70063266456112,加速度计,-1.2665,7.1904,10.4549,,,,,,,
70063276473820,加速度计,-0.2173,8.3959,8.2061,,,,,,,
70063273978351,陀螺仪,,,,,,,,-0.0097,-0.0791,0.0648
70063286492049,加速度计,-0.9110,7.1533,6.1699,,,,,,,
70063296510695,加速度计,-1.3360,6.8390,5.6371,,,,,,,
70063294015435,陀螺仪,,,,,,,,0.0241,-0.0787,0.0878
70063306529758,加速度计,-0.9182,7.3472,6.7924,,,,,,,
70063314054185,陀螺仪,,,,,,,,0.0398,-0.1001,0.0583
70063316549237,加速度计,-0.8272,7.7800,7.9057,,,,,,,
70063326569133,加速度计,-0.8134,7.7057,7.4340,,,,,,,
70063334094601,陀螺仪,,,,,,,,0.0794,-0.1031,0.0896
70063336589445,加速度计,-0.9750,7.2676,5.7820,,,,,,,
70063346610174,加速度计,-0.5836,8.8238,3.7278,,,,,,,
70063356631008,加速度计,-0.4435,8.3887,6.2896,,,,,,,
70063354136268,陀螺仪,,,,,,,,0.0466,-0.0943,0.1178
70063366651841,加速度计,-0.1784,8.1163,4.9644,,,,,,,
70063374177935,陀螺仪,,,,,,,,-0.0194,-0.0716,0.1499
70063376672674,加速度计,0.3879,6.1489,8.8645,,,,,,,
70063386693195,加速度计,-1.7059,8.0565,5.7389,,,,,,,
70063394216685,陀螺仪,,,,,,,,0.0069,-0.0318,0.1898
70063396712049,加速度计,0.2586,5.6617,9.6887,,,,,,,
70063406730070,加速度计,-0.1658,7.9655,7.4023,,,,,,,
70063414252518,陀螺仪,,,,,,,,0.0901,-0.0141,0.2017
70063416747987,加速度计,0.4549,6.2130,6.2273,,,,,,,
70063426774862,加速度计,0.4776,8.6796,5.2858,,,,,,,
70063434289341,陀螺仪,,,,,,,,0.0525,-0.0028,0.1558
70063436791164,加速度计,0.3561,7.2467,6.6924,,,,,,,
70063446784289,加速度计,-0.2538,8.0242,6.6176,,,,,,,
70063454277674,陀螺仪,,,,,,,,0.0268,-0.0124,0.1326
70063456778872,加速度计,-0.3543,6.7205,6.4464,,,,,,,
70063466775747,加速度计,0.7446,5.4456,7.2927,,,,,,,
70063474276008,陀螺仪,,,,,,,,0.0380,-0.0281,0.0924
70063476775747,加速度计,-0.0168,4.6866,9.8761,,,,,,,
70063486779393,加速度计,0.7344,8.5916,7.2580,,,,,,,
70063494289341,陀螺仪,,,,,,,,0.0662,-0.0410,0.0041
70063496787101,加速度计,0.6117,7.2616,7.1299,,,,,,,
70063506799289,加速度计,-0.4800,5.9071,6.7385,,,,,,,
70063514320591,陀螺仪,,,,,,,,0.0591,-0.0682,-0.0374
70063516816060,加速度计,0.3950,6.1489,11.9914,,,,,,,
70063526837101,加速度计,0.0892,8.0888,14.4107,,,,,,,
70063534368924,陀螺仪,,,,,,,,0.2189,-0.1124,-0.0606
70063536862310,加速度计,1.3827,7.8410,3.1376,,,,,,,
70063546891372,加速度计,1.2414,5.9394,-1.1773,,,,,,,
70063554431841,陀螺仪,,,,,,,,0.0245,-0.1154,-0.1427
70063556923560,加速度计,1.3414,5.0578,-5.1398,,,,,,,
70063566958039,加速度计,-0.3304,3.1771,2.4565,,,,,,,
70063574503508,陀螺仪,,,,,,,,-0.1637,-0.0882,-0.0872
70063576994289,加速度计,0.8224,7.8656,15.4001,,,,,,,
70063587031580,加速度计,0.4292,9.5403,20.3908,,,,,,,
70063594578508,陀螺仪,,,,,,,,0.0896,-0.0320,-0.0205
70063597069080,加速度计,1.3240,9.3589,10.1825,,,,,,,
70063607093143,加速度计,0.7254,6.9438,0.5375,,,,,,,
70063614616424,陀螺仪,,,,,,,,0.0115,-0.0442,-0.1115
70063617111789,加速度计,0.8541,3.4165,-0.3118,,,,,,,
70063627130122,加速度计,-1.2959,4.6513,8.6503,,,,,,,
70063634652674,陀螺仪,,,,,,,,0.0099,-0.0799,-0.0875
70063637148143,加速度计,-0.6668,8.8771,9.5511,,,,,,,
70063647166060,加速度计,0.4824,8.6113,8.3641,,,,,,,
70063654688508,陀螺仪,,,,,,,,0.0318,-0.0746,-0.0550
70063657183976,加速度计,1.1809,6.3752,8.6311,,,,,,,
70063667201893,加速度计,0.6578,6.4649,6.6912,,,,,,,
70063677225643,加速度计,0.0814,10.1969,3.1011,,,,,,,
70063674740955,陀螺仪,,,,,,,,0.0916,-0.0457,-0.1173
70063687242778,加速度计,-0.6829,7.5765,7.8183,,,,,,,
70063694746372,陀螺仪,,,,,,,,0.0134,-0.0461,-0.0330
70063697245591,加速度计,-0.2077,7.5818,5.9496,,,,,,,
70063707249133,加速度计,0.8428,6.4470,5.9699,,,,,,,
70063717254133,加速度计,1.0056,8.0170,4.5274,,,,,,,
70063714755539,陀螺仪,,,,,,,,0.0064,-0.0232,-0.0153
70063727261112,加速度计,0.1407,7.2077,5.1822,,,,,,,
70063734773039,陀螺仪,,,,,,,,-0.0407,0.0116,0.0186
70063737270487,加速度计,-0.7236,6.6696,8.2546,,,,,,,
70063747282362,加速度计,0.2765,8.6311,4.0241,,,,,,,
70063754800955,陀螺仪,,,,,,,,-0.0526,0.0133,0.0386
70063757297049,加速度计,0.2693,7.6878,5.9843,,,,,,,
70063767314341,加速度计,0.1209,7.5250,6.2566,,,,,,,
70063774839289,陀螺仪,,,,,,,,-0.0675,-0.0109,-0.0024
70063777334133,加速度计,-0.1059,7.9362,7.6932,,,,,,,
70063787356424,加速度计,-0.2292,6.5613,7.9703,,,,,,,
70063797380903,加速度计,-0.6680,7.5531,5.6557,,,,,,,
70063794887205,陀螺仪,,,,,,,,-0.0213,-0.0515,-0.0629
70063807407153,加速度计,0.2969,6.9342,3.7876,,,,,,,
70063814941789,陀螺仪,,,,,,,,-0.0463,-0.1186,-0.1641
70063817434758,加速度计,1.3096,7.4190,8.3528,,,,,,,
70063827463299,加速度计,0.6081,8.3875,5.1667,,,,,,,
70063834999705,陀螺仪,,,,,,,,-0.0350,-0.1690,-0.2674
70063837492362,加速度计,0.4088,7.4681,8.0655,,,,,,,
70063847521528,加速度计,1.2181,9.0106,6.1082,,,,,,,
70063855052622,陀螺仪,,,,,,,,-0.0378,-0.2083,-0.3161
70063857546633,加速度计,1.1498,6.1046,4.6005,,,,,,,
70063867566008,加速度计,0.1257,7.6842,3.1879,,,,,,,
70063875088455,陀螺仪,,,,,,,,-0.1108,-0.2353,-0.3310
70063877583924,加速度计,1.1199,6.5487,8.1283,,,,,,,
70063887601841,加速度计,1.4850,7.1078,8.3713,,,,,,,
70063895124289,陀螺仪,,,,,,,,-0.0583,-0.2268,-0.2933
70063897619758,加速度计,0.6225,8.0822,9.3033,,,,,,,
70063907637674,加速度计,1.1797,7.6040,7.0539,,,,,,,
70063915160122,陀螺仪,,,,,,,,0.0168,-0.1961,-0.3009
70063917655591,加速度计,2.9922,5.0266,6.8642,,,,,,,
70063927726685,加速度计,-0.9206,8.0655,2.3912,,,,,,,
70063935811112,GPS,,,,31.9440,118.7831,3.3600,85.6000,,,
70063937701112,加速度计,0.3699,6.9923,7.1557,,,,,,,
70063935190226,陀螺仪,,,,,,,,-0.0366,-0.2099,-0.2664
70063947658299,加速度计,-0.3555,8.2426,5.7688,,,,,,,
70063957619810,加速度计,0.4214,5.8760,10.8050,,,,,,,
70063955111216,陀螺仪,,,,,,,,-0.1254,-0.2141,-0.2011
70063967587726,加速度计,0.5489,6.6379,9.2650,,,,,,,
70063977563768,加速度计,-0.2137,5.3061,8.8831,,,,,,,
70063975059289,陀螺仪,,,,,,,,-0.0531,-0.1591,-0.1068
70063987549237,加速度计,-0.2388,6.6756,7.3418,,,,,,,
70063997545018,加速度计,2.1177,5.5234,7.3298,,,,,,,
70063995045695,陀螺仪,,,,,,,,0.0144,-0.1104,-0.0382
70064007551580,加速度计,-1.2222,7.1012,7.4915,,,,,,,
70064017568976,加速度计,-1.4234,7.1365,15.2355,,,,,,,
70064015075018,陀螺仪,,,,,,,,0.0105,-0.0594,0.0494
70064027596841,加速度计,-0.9056,7.2538,12.1470,,,,,,,
70064037634393,加速度计,1.8334,7.3999,2.6354,,,,,,,
70064035145174,陀螺仪,,,,,,,,0.2246,-0.0434,0.2262
70064047680435,加速度计,0.6889,6.4039,-5.6934,,,,,,,
70064057733716,加速度计,-0.3879,4.5795,-3.3279,,,,,,,
70064055247987,陀螺仪,,,,,,,,-0.0411,-0.0445,0.1059
70064067792622,加速度计,-2.3194,5.5336,3.8846,,,,,,,
70064077855122,加速度计,-0.7715,6.9073,15.6060,,,,,,,
70064075371112,陀螺仪,,,,,,,,-0.2031,-0.0031,0.2579
70064087919497,加速度计,-1.4832,8.4294,19.5277,,,,,,,
70064097978976,加速度计,0.4094,9.2626,8.5461,,,,,,,
70064095488664,陀螺仪,,,,,,,,0.0915,0.0666,0.3621
70064108002362,加速度计,0.5692,6.9079,0.3938,,,,,,,
70064118020330,加速度计,0.5016,4.4287,1.8094,,,,,,,
70064115524862,陀螺仪,,,,,,,,0.0016,0.0387,0.1772
70064128038247,加速度计,-1.2725,5.9735,11.3294,,,,,,,
70064138056164,加速度计,-1.1055,9.4960,9.6630,,,,,,,
70064135560695,陀螺仪,,,,,,,,0.0534,0.0173,0.2362
70064148074080,加速度计,1.5299,8.2983,6.0244,,,,,,,
70064158091997,加速度计,0.4172,6.1884,2.2404,,,,,,,
70064155596528,陀螺仪,,,,,,,,0.0983,0.0146,0.1819
70064168109914,加速度计,-0.2699,5.9999,3.8577,,,,,,,
70064178129549,加速度计,-1.1540,9.1620,4.5143,,,,,,,
70064175635643,陀螺仪,,,,,,,,-0.0011,-0.0124,0.0993
70064188147778,加速度计,-0.1628,8.5323,12.4786,,,,,,,
70064198164028,加速度计,-1.1600,7.5262,9.3889,,,,,,,
70064195668143,陀螺仪,,,,,,,,0.0109,-0.0264,0.1458
70064208180278,加速度计,0.9284,5.9789,5.0404,,,,,,,
70064218196528,加速度计,-1.0080,7.4861,1.8896,,,,,,,
70064215700643,陀螺仪,,,,,,,,0.0458,-0.0465,0.0858
70064228212778,加速度计,-0.7811,6.5817,8.5587,,,,,,,
70064238229028,加速度计,-0.6650,7.4154,7.5639,,,,,,,
70064235733195,陀螺仪,,,,,,,,0.0197,-0.0301,0.1079
70064248245643,加速度计,-0.6524,8.8609,6.1788,,,,,,,
70064258262674,加速度计,-0.8835,8.0337,2.7102,,,,,,,
70064255767049,陀螺仪,,,,,,,,-0.0286,-0.0272,0.1944
70064268280122,加速度计,0.2412,4.8764,9.7115,,,,,,,
70064278297987,加速度计,-0.6859,9.0908,8.8244,,,,,,,
70064275802570,陀螺仪,,,,,,,,-0.0300,0.0270,0.2238
70064288316268,加速度计,-0.9116,7.3783,9.0321,,,,,,,
70064298334966,加速度计,0.0263,6.5152,6.2513,,,,,,,
70064295839758,陀螺仪,,,,,,,,0.0241,0.0623,0.3047
70064308354080,加速度计,0.6877,6.3620,5.0739,,,,,,,
70064318373612,加速度计,-1.4317,5.8838,11.1229,,,,,,,
70064315878560,陀螺仪,,,,,,,,-0.0104,0.0975,0.3113
70064328393195,加速度计,-0.5501,8.5862,8.7305,,,,,,,
70064338412778,加速度计,1.0325,7.8530,5.3780,,,,,,,
70064335917726,陀螺仪,,,,,,,,0.0991,0.1284,0.3832
70064348432362,加速度计,0.5189,7.3191,0.7015,,,,,,,
70064358451945,加速度计,0.7165,6.1663,5.1727,,,,,,,
70064355956893,陀螺仪,,,,,,,,-0.0370,0.1601,0.3209
70064368471528,加速度计,-1.1462,6.2680,9.4403,,,,,,,
70064378491112,加速度计,0.0162,8.7454,9.6307,,,,,,,
70064375996060,陀螺仪,,,,,,,,-0.0410,0.1832,0.3858
70064388510695,加速度计,1.4778,7.3340,8.4803,,,,,,,
70064398529185,加速度计,-0.3603,6.9336,4.9925,,,,,,,
70064396033820,陀螺仪,,,,,,,,0.0485,0.1916,0.3196
70064408547518,加速度计,1.2623,6.1848,6.6996,,,,,,,
70064418565487,加速度计,0.1472,7.9601,6.4961,,,,,,,
70064416070591,陀螺仪,,,,,,,,0.0284,0.1726,0.2124
70064428594237,加速度计,-0.5549,7.1012,7.9511,,,,,,,
70064438603976,加速度计,0.8918,7.4956,3.0023,,,,,,,
70064436104705,陀螺仪,,,,,,,,0.0270,0.1453,0.1301
70064448606841,加速度计,0.7901,5.7066,3.1981,,,,,,,
70064458610487,加速度计,0.1317,6.4386,10.4728,,,,,,,
70064456111685,陀螺仪,,,,,,,,-0.0497,0.1029,0.0280
70064468615695,加速度计,0.2933,8.0912,11.2348,,,,,,,
70064478622935,加速度计,1.4036,8.2474,8.4479,,,,,,,
70064476125174,陀螺仪,,,,,,,,0.0514,0.0519,-0.0305
70064488632622,加速度计,0.8074,5.8622,4.5705,,,,,,,
70064498644810,加速度计,1.0846,4.8375,6.5332,,,,,,,
70064508659497,加速度计,-0.8218,6.5757,11.4395,,,,,,,
70064496148299,陀螺仪,,,,,,,,0.0158,-0.0035,-0.1631
70064518677049,加速度计,-0.8062,9.4403,13.3980,,,,,,,
70064528697153,加速度计,2.2966,6.3213,7.6555,,,,,,,
70064516181893,陀螺仪,,,,,,,,0.0683,-0.0664,-0.1766
70064538719758,加速度计,1.4174,4.5065,-0.3172,,,,,,,
70064536225799,陀螺仪,,,,,,,,0.1803,-0.1044,-0.2921
70064548744497,加速度计,0.2352,6.1489,-6.8127,,,,,,,
70064558770955,加速度计,1.5287,5.2277,-8.4162,,,,,,,
70064556277830,陀螺仪,,,,,,,,-0.1992,-0.1277,-0.3310
70064568798716,加速度计,0.8559,6.7367,22.5534,,,,,,,
70064578827362,加速度计,-1.5945,7.5106,22.0781,,,,,,,
70064576334653,陀螺仪,,,,,,,,-0.0965,-0.0658,-0.1530
70064588856476,加速度计,3.1490,10.5626,15.1954,,,,,,,
70064598885643,加速度计,-3.0382,8.7592,-10.4513,,,,,,,
70064596392310,陀螺仪,,,,,,,,0.1700,-0.0510,-0.1237
70064608910070,加速度计,3.8660,-2.6875,10.1347,,,,,,,
70064618929080,加速度计,-0.2209,7.0976,5.9825,,,,,,,
70064616433716,陀螺仪,,,,,,,,-0.1284,-0.0008,-0.1334
70064628947414,加速度计,-0.7566,12.9275,11.2037,,,,,,,
70064638965383,加速度计,-0.7871,8.5036,10.2783,,,,,,,
70064636469914,陀螺仪,,,,,,,,0.0598,0.0040,0.0421
70064648983299,加速度计,2.3792,3.9606,5.4450,,,,,,,
70064659001216,加速度计,-0.2137,7.3676,-0.2370,,,,,,,
70064669019133,加速度计,-1.1594,9.1692,5.1978,,,,,,,
70064656505747,陀螺仪,,,,,,,,0.0985,0.0281,-0.0581
70064679042153,加速度计,-0.2334,6.9623,10.4501,,,,,,,
70064676545747,陀螺仪,,,,,,,,-0.0360,0.0197,-0.0019
70064689056320,加速度计,0.1413,8.4868,3.8241,,,,,,,
70064699070487,加速度计,0.7350,5.8604,8.5293,,,,,,,
70064696574080,陀螺仪,,,,,,,,-0.0553,0.0338,0.0125
70064709084653,加速度计,0.1454,7.6824,7.0551,,,,,,,
70064719099237,加速度计,-0.1610,5.4205,6.7403,,,,,,,
70064716603039,陀螺仪,,,,,,,,0.0040,0.0368,0.0409
70064729114237,加速度计,0.0916,9.0411,5.3067,,,,,,,
70064739129653,加速度计,-0.2993,7.6531,6.8396,,,,,,,
70064736633664,陀螺仪,,,,,,,,-0.0372,0.0253,0.0134
70064749145487,加速度计,0.0162,6.8791,8.1379,,,,,,,
70064759162153,加速度计,0.4597,8.1792,7.3161,,,,,,,
70064756666580,陀螺仪,,,,,,,,-0.0172,0.0077,-0.0032
70064769179653,加速度计,0.2867,6.6786,6.8139,,,,,,,
70064779197987,加速度计,-0.1113,6.9659,2.7539,,,,,,,
70064776702830,陀螺仪,,,,,,,,-0.0181,0.0013,-0.0387
70064789217153,加速度计,0.0341,5.6641,7.3544,,,,,,,
70064799236737,加速度计,0.2274,8.8400,8.7245,,,,,,,
70064796741789,陀螺仪,,,,,,,,-0.0352,-0.0017,-0.0398
70064809256737,加速度计,-0.0784,6.2399,11.3826,,,,,,,
70064819277153,加速度计,0.7147,9.3811,4.8231,,,,,,,
70064816782414,陀螺仪,,,,,,,,0.0743,0.0055,0.0208
70064829297987,加速度计,1.1732,7.5483,2.5414,,,,,,,
70064839318820,加速度计,0.4357,6.6696,3.1532,,,,,,,
70064836824080,陀螺仪,,,,,,,,-0.0254,0.0108,-0.0121
70064849339653,加速度计,0.6746,8.1361,8.1983,,,,,,,
70064859360487,加速度计,1.0894,8.2971,9.3039,,,,,,,
70064856865747,陀螺仪,,,,,,,,-0.0870,0.0173,0.0506
70064869381320,加速度计,2.0764,7.4023,8.3348,,,,,,,
70064879401737,加速度计,1.1187,5.2289,8.9818,,,,,,,
70064876906268,陀螺仪,,,,,,,,-0.0059,0.0847,0.0128
70064889419653,加速度计,-0.2370,5.8526,8.5623,,,,,,,
70064899437570,加速度计,0.2340,8.0355,3.7487,,,,,,,
70064896942101,陀螺仪,,,,,,,,0.1165,0.0870,0.0318
70064909455487,加速度计,0.5046,10.5596,0.1760,,,,,,,
70064919473403,加速度计,2.0602,6.1238,6.2417,,,,,,,
70064916978143,陀螺仪,,,,,,,,-0.0513,0.0555,-0.0209
70064929510122,加速度计,-0.2059,6.2830,5.8550,,,,,,,
70064938349288,GPS,,,,31.9440,118.7832,3.6300,87.4000,,,
70064939510539,加速度计,0.2203,6.2076,12.8742,,,,,,,
70064937010799,陀螺仪,,,,,,,,-0.1021,0.0700,-0.0342
70064949511372,加速度计,0.5309,7.0545,12.4469,,,,,,,
70064959513455,加速度计,1.4670,5.5408,9.2871,,,,,,,
70064957014445,陀螺仪,,,,,,,,0.1174,0.0969,0.0056
70064969517205,加速度计,0.2604,8.2917,-0.2885,,,,,,,
70064979523455,加速度计,2.1099,6.6535,5.4660,,,,,,,
70064977025695,陀螺仪,,,,,,,,-0.0051,0.0457,-0.1226
70064989532205,加速度计,1.1343,5.1667,11.2246,,,,,,,
70064999543872,加速度计,-1.3581,8.5204,13.6661,,,,,,,
70064997047570,陀螺仪,,,,,,,,0.0261,0.0184,-0.1273
70065009558455,加速度计,1.0983,8.0014,12.0428,,,,,,,
70065019575955,加速度计,4.3694,5.4420,6.4805,,,,,,,
70065017081112,陀螺仪,,,,,,,,0.2025,0.0288,-0.0856
70065029596372,加速度计,1.2623,8.4713,-4.8716,,,,,,,
70065039619705,加速度计,2.9365,2.9113,-8.5455,,,,,,,
70065049645539,加速度计,-2.7545,4.0097,9.1764,,,,,,,
70065037126216,陀螺仪,,,,,,,,0.0204,-0.0225,-0.3069
70065059673455,加速度计,-1.4832,4.7890,14.3383,,,,,,,
70065069703039,加速度计,2.0183,10.6237,18.9262,,,,,,,
70065057180903,陀螺仪,,,,,,,,-0.2812,-0.0473,-0.2353
70065079733872,加速度计,0.4794,10.1927,5.8736,,,,,,,
70065077241737,陀螺仪,,,,,,,,0.1059,0.0273,-0.1563
70065089765122,加速度计,2.8449,5.7640,2.2224,,,,,,,
70065099796372,加速度计,0.5357,2.5223,3.5512,,,,,,,
70065097302258,陀螺仪,,,,,,,,-0.0338,-0.0119,-0.3003
70065109819705,加速度计,-0.2508,6.1824,9.3823,,,,,,,
70065119838039,加速度计,-2.2272,10.5632,5.8508,,,,,,,
70065117342570,陀螺仪,,,,,,,,0.0095,-0.0519,-0.2507
70065129855955,加速度计,0.2849,6.7193,9.5241,,,,,,,
70065139873872,加速度计,1.9285,4.9344,9.7372,,,,,,,
70065137378403,陀螺仪,,,,,,,,0.0525,-0.0491,-0.2289
70065149891789,加速度计,-1.6233,9.5816,0.3968,,,,,,,
70065159909705,加速度计,-0.9224,8.8017,5.6150,,,,,,,
70065157414237,陀螺仪,,,,,,,,-0.0394,-0.0806,-0.2748
70065169927622,加速度计,0.4298,6.1920,12.5600,,,,,,,
70065179963143,加速度计,-3.0137,7.3670,7.7835,,,,,,,
70065177463716,陀螺仪,,,,,,,,0.0260,-0.0862,-0.1702
70065189965226,加速度计,-0.4866,7.1162,3.1532,,,,,,,
70065199967726,加速度计,0.2095,6.9743,3.0550,,,,,,,
70065197468716,陀螺仪,,,,,,,,0.0013,-0.0806,-0.1417
70065209971476,加速度计,-0.3154,7.5399,10.0796,,,,,,,
70065219976893,加速度计,-1.2749,9.1848,6.6080,,,,,,,
70065217478820,陀螺仪,,,,,,,,0.0067,-0.0818,-0.0868
70065229984393,加速度计,0.4094,9.0615,7.8177,,,,,,,
70065239994393,加速度计,0.4262,5.8299,5.7640,,,,,,,
70065237497570,陀螺仪,,,,,,,,-0.0133,-0.0635,-0.0651
70065250006893,加速度计,-1.0618,6.4883,3.2663,,,,,,,
70065260022310,加速度计,-0.2454,7.1551,5.9035,,,,,,,
70065257526945,陀螺仪,,,,,,,,-0.0582,-0.0513,-0.0619
70065270040643,加速度计,0.0102,6.9133,10.9972,,,,,,,
70065280061476,加速度计,-0.8320,7.7632,10.8014,,,,,,,
70065277567362,陀螺仪,,,,,,,,-0.0176,-0.0591,0.0039
70065290084810,加速度计,-0.3897,7.0683,7.6166,,,,,,,
70065300110226,加速度计,0.5872,7.3789,1.6167,,,,,,,
70065297617049,陀螺仪,,,,,,,,0.0591,-0.0522,-0.0240
70065310137310,加速度计,0.7051,5.6743,4.8447,,,,,,,
70065320165643,加速度计,-0.6937,6.5912,7.0988,,,,,,,
70065330194810,加速度计,-1.3910,8.0062,6.2890,,,,,,,
70065317672987,陀螺仪,,,,,,,,-0.0190,-0.0553,-0.0300
70065340224393,加速度计,0.1448,7.9541,6.5272,,,,,,,
70065337731841,陀螺仪,,,,,,,,-0.0498,-0.0534,0.0373
70065350253976,加速度计,0.8799,6.1471,12.3158,,,,,,,
70065360273976,加速度计,-0.4435,7.2042,12.3188,,,,,,,
70065357778612,陀螺仪,,,,,,,,0.0510,-0.0197,0.0521
70065370292310,加速度计,-0.4776,8.4970,6.2177,,,,,,,
70065380310643,加速度计,-0.2670,7.4196,-1.6652,,,,,,,
70065377815174,陀螺仪,,,,,,,,0.1204,-0.0101,0.0791
70065390328560,加速度计,0.9846,5.6755,1.6412,,,,,,,
70065400346476,加速度计,-1.0810,6.1220,4.0402,,,,,,,
70065397851008,陀螺仪,,,,,,,,-0.0593,-0.0011,0.0522
70065410364393,加速度计,-1.1504,9.0573,11.0618,,,,,,,
70065420382310,加速度计,-0.6973,8.1523,12.0123,,,,,,,
70065417887570,陀螺仪,,,,,,,,-0.0643,0.0196,0.1193
70065430405695,加速度计,0.5016,6.1998,10.6985,,,,,,,
70065437922414,陀螺仪,,,,,,,,0.0720,0.0322,0.1471
70065440419028,加速度计,-0.9990,7.1748,1.9369,,,,,,,
70065450432362,加速度计,0.7679,5.4235,4.2880,,,,,,,
70065457949237,陀螺仪,,,,,,,,-0.0501,0.0224,0.0995
70065460445747,加速度计,0.0227,6.0077,9.2171,,,,,,,
70065470459549,加速度计,-1.1289,6.8815,11.5275,,,,,,,
70065477977622,陀螺仪,,,,,,,,0.0366,0.0216,0.1258
70065480473820,加速度计,-0.6536,9.2009,8.7664,,,,,,,
70065490488924,加速度计,-1.0235,8.2774,8.5748,,,,,,,
70065500504862,加速度计,1.2899,4.5598,9.0255,,,,,,,
70065498009080,陀螺仪,,,,,,,,0.0868,-0.0328,0.1254
70065510521633,加速度计,2.1302,6.5242,3.2184,,,,,,,
70065520539237,加速度计,0.6003,5.5049,-1.0642,,,,,,,
70065518043872,陀螺仪,,,,,,,,0.0575,-0.0395,-0.0092
70065530557674,加速度计,-0.3202,5.4642,-2.2715,,,,,,,
70065540576945,加速度计,-0.0473,4.6663,4.9979,,,,,,,
70065538081997,陀螺仪,,,,,,,,-0.1973,-0.0478,-0.0455
70065550597049,加速度计,-0.1730,6.6918,19.7540,,,,,,,
70065560617935,加速度计,-0.6734,9.8695,18.4587,,,,,,,
70065558123299,陀螺仪,,,,,,,,-0.0534,-0.0763,-0.0206
70065570639237,加速度计,1.5131,9.8108,6.3153,,,,,,,
70065580660903,加速度计,0.7368,4.6621,0.4615,,,,,,,
70065578166372,陀螺仪,,,,,,,,0.0437,-0.0846,-0.1309
70065590682570,加速度计,-0.7284,2.3038,6.4967,,,,,,,
70065598209705,陀螺仪,,,,,,,,0.0875,-0.1166,-0.1435
70065600704237,加速度计,0.0449,6.4787,9.2129,,,,,,,
70065610725851,加速度计,0.8900,11.1869,4.3778,,,,,,,
70065618251372,陀螺仪,,,,,,,,0.0128,-0.1365,-0.1413
70065620746737,加速度计,1.1498,9.8695,3.8331,,,,,,,
70065630765018,加速度计,1.5514,6.1262,7.6818,,,,,,,
70065640782935,加速度计,-0.2885,6.3991,3.5548,,,,,,,
70065638287466,陀螺仪,,,,,,,,-0.0258,-0.1461,-0.2506
70065650800851,加速度计,-0.5058,6.9300,6.5679,,,,,,,
70065660818768,加速度计,0.0389,5.8814,10.6177,,,,,,,
70065658323299,陀螺仪,,,,,,,,-0.0786,-0.1586,-0.1369
70065670837570,加速度计,2.3110,6.4625,12.1416,,,,,,,
70065678377049,陀螺仪,,,,,,,,0.0897,-0.1250,-0.1648
70065680879185,加速度计,0.2197,9.6702,3.6422,,,,,,,
70065690870539,加速度计,-0.3903,7.0192,4.7369,,,,,,,
70065698361476,陀螺仪,,,,,,,,0.0288,-0.1292,-0.1210
70065700862883,加速度计,0.1646,6.3225,6.0807,,,,,,,
70065710857414,加速度计,0.3400,8.3875,4.5663,,,,,,,
70065718355070,陀螺仪,,,,,,,,-0.0522,-0.1398,-0.0711
70065720854914,加速度计,0.0694,7.9805,6.3740,,,,,,,
70065730855851,加速度计,0.0341,7.3670,8.5587,,,,,,,
70065738363351,陀螺仪,,,,,,,,-0.0152,-0.1209,-0.0719
70065740861008,加速度计,0.4998,7.2987,6.7002,,,,,,,
70065750870747,加速度计,-0.4226,6.4452,5.1338,,,,,,,
70065758389705,陀螺仪,,,,,,,,-0.0387,-0.1292,-0.0438
70065760885070,加速度计,-0.4908,6.6990,7.3059,,,,,,,
70065770903976,加速度计,0.3322,6.5080,8.1403,,,,,,,
70065778434237,陀螺仪,,,,,,,,0.0229,-0.1237,-0.0023
70065780927414,加速度计,-0.2622,8.0685,8.6706,,,,,,,
70065790954914,加速度计,0.4633,8.8178,6.6283,,,,,,,
70065800985695,加速度计,0.7434,6.6134,3.1065,,,,,,,
70065798494080,陀螺仪,,,,,,,,0.0254,-0.1172,0.0145
70065811019289,加速度计,0.1598,6.6667,7.2299,,,,,,,
70065821054862,加速度计,0.0898,6.9085,8.5144,,,,,,,
70065818564080,陀螺仪,,,,,,,,-0.0302,-0.0941,0.0597
70065831091633,加速度计,0.5662,7.4831,7.7147,,,,,,,
70065841129133,加速度计,0.5016,7.8135,3.5338,,,,,,,
70065838638560,陀螺仪,,,,,,,,0.0244,-0.0506,0.1131
70065851164289,加速度计,0.7991,6.3375,6.4368,,,,,,,
70065858687622,陀螺仪,,,,,,,,-0.0467,-0.0234,0.1245
70065861182987,加速度计,-0.3226,7.3334,5.6473,,,,,,,
